015,2012,4,190.13
015,2013,1,190.30
015,2013,2,189.64
015,2013,3,191.40
015,2013,4,193.50
015,2014,1,194.40
015,2014,2,196.11
015,2014,3,198.57
015,2014,4,199.46
015,2015,1,200.52
015,2015,2,203.64
015,2015,3,206.96
015,2015,4,207.18
015,2016,1,207.49
015,2016,2,210.35
015,2016,3,213.27
015,2016,4,216.00
015,2017,1,217.45
015,2017,2,223.11
015,2017,3,227.49
015,2017,4,230.90
015,2018,1,234.16
015,2018,2,238.35
015,2018,3,241.54
015,2018,4,240.20
015,2019,1,243.45
016,1995,1,100.00
016,1995,2,103.26
016,1995,3,105.22
016,1995,4,106.11
016,1996,1,108.22
016,1996,2,108.46
016,1996,3,106.54
016,1996,4,107.90
016,1997,1,106.98
016,1997,2,110.34
016,1997,3,109.71
016,1997,4,112.84
016,1998,1,116.46
016,1998,2,115.43
016,1998,3,118.47
016,1998,4,120.23
016,1999,1,120.92
016,1999,2,122.75
016,1999,3,127.60
016,1999,4,128.86
016,2000,1,135.27
016,2000,2,136.86
016,2000,3,142.94
016,2000,4,146.84
016,2001,1,150.39
016,2001,2,156.16
016,2001,3,162.04
016,2001,4,167.21
016,2002,1,172.53
016,2002,2,180.36
016,2002,3,186.68
016,2002,4,193.22
016,2003,1,196.60
016,2003,2,202.39
016,2003,3,207.70
016,2003,4,216.86
016,2004,1,220.82
016,2004,2,227.81
016,2004,3,237.92
016,2004,4,241.72
016,2005,1,247.50
016,2005,2,253.42
016,2005,3,258.23
016,2005,4,260.71
016,2006,1,263.35
016,2006,2,257.83
016,2006,3,253.54
016,2006,4,255.32
016,2007,1,251.84
016,2007,2,250.90
016,2007,3,242.29
016,2007,4,239.40
016,2008,1,236.65
016,2008,2,225.35
016,2008,3,220.12
016,2008,4,220.66
016,2009,1,218.71
016,2009,2,208.96
016,2009,3,204.56
016,2009,4,206.60
016,2010,1,205.88
016,2010,2,203.62
016,2010,3,204.52
016,2010,4,202.94
016,2011,1,194.76
016,2011,2,191.96
016,2011,3,191.56
016,2011,4,190.68
016,2012,1,189.27
016,2012,2,186.35
016,2012,3,187.96
016,2012,4,189.00
016,2013,1,190.10
016,2013,2,190.30
016,2013,3,194.05
016,2013,4,192.46
016,2014,1,193.14
016,2014,2,196.74
016,2014,3,198.56
016,2014,4,198.46
016,2015,1,202.20
016,2015,2,201.84
016,2015,3,204.62
016,2015,4,207.83
016,2016,1,209.97
016,2016,2,215.52
016,2016,3,216.36
016,2016,4,215.86
016,2017,1,222.56
016,2017,2,225.65
016,2017,3,231.09
016,2017,4,231.29
016,2018,1,240.17
016,2018,2,244.16
016,2018,3,254.13
016,2018,4,251.42
016,2019,1,253.60
017,1995,1,100.00
017,1995,2,101.68
017,1995,3,102.84
017,1995,4,103.24
017,1996,1,104.47
017,1996,2,105.04
017,1996,3,104.99
017,1996,4,107.06
017,1997,1,108.07
017,1997,2,110.24
017,1997,3,111.65
017,1997,4,113.32
017,1998,1,114.69
017,1998,2,117.29
017,1998,3,119.76
017,1998,4,121.07
017,1999,1,124.03
017,1999,2,129.29
017,1999,3,134.44
017,1999,4,138.07
017,2000,1,144.09
017,2000,2,149.10
017,2000,3,154.28
017,2000,4,157.59
017,2001,1,161.09
017,2001,2,166.52
017,2001,3,171.43
017,2001,4,173.74
017,2002,1,176.93
017,2002,2,182.90
017,2002,3,186.79
017,2002,4,189.82
017,2003,1,192.08
017,2003,2,194.19
017,2003,3,196.40
017,2003,4,202.96
017,2004,1,205.61
017,2004,2,209.14
017,2004,3,220.06
017,2004,4,221.60
017,2005,1,226.89
017,2005,2,232.65
017,2005,3,236.43
017,2005,4,234.96
017,2006,1,232.94
017,2006,2,230.98
017,2006,3,228.99
017,2006,4,229.27
017,2007,1,227.13
017,2007,2,223.74
017,2007,3,220.90
017,2007,4,221.29
017,2008,1,219.29
017,2008,2,213.48
017,2008,3,210.44
017,2008,4,209.84
017,2009,1,209.39
017,2009,2,205.25
017,2009,3,202.82
017,2009,4,203.44
017,2010,1,202.11
017,2010,2,201.98
017,2010,3,203.37
017,2010,4,203.15
017,2011,1,200.97
017,2011,2,199.39
017,2011,3,200.40
017,2011,4,200.69
017,2012,1,199.24
017,2012,2,199.50
017,2012,3,200.33
017,2012,4,201.30
017,2013,1,201.93
017,2013,2,204.78
017,2013,3,210.34
017,2013,4,210.74
017,2014,1,212.20
017,2014,2,218.06
017,2014,3,219.22
017,2014,4,220.58
017,2015,1,221.64
017,2015,2,224.63
017,2015,3,228.08
017,2015,4,229.17
017,2016,1,231.12
017,2016,2,234.08
017,2016,3,236.38
017,2016,4,239.28
017,2017,1,242.62
017,2017,2,250.86
017,2017,3,252.28
017,2017,4,255.52
017,2018,1,254.12
017,2018,2,265.22
017,2018,3,270.84
017,2018,4,266.68
017,2019,1,269.56
018,1995,1,100.00
018,1995,2,101.71
018,1995,3,103.16
018,1995,4,104.25
018,1996,1,105.18
018,1996,2,105.81
018,1996,3,107.12
018,1996,4,108.28
018,1997,1,109.18
018,1997,2,111.29
018,1997,3,113.10
018,1997,4,114.64
018,1998,1,116.53
018,1998,2,119.67
018,1998,3,122.98
018,1998,4,124.65
018,1999,1,127.43
018,1999,2,132.22
018,1999,3,137.73
018,1999,4,140.90
018,2000,1,147.87
018,2000,2,151.50
018,2000,3,157.83
018,2000,4,161.59
018,2001,1,166.00
018,2001,2,171.07
018,2001,3,177.02
018,2001,4,180.06
018,2002,1,185.09
018,2002,2,191.44
018,2002,3,196.36
018,2002,4,200.06
018,2003,1,203.42
018,2003,2,206.24
018,2003,3,209.79
018,2003,4,217.24
018,2004,1,220.28
018,2004,2,224.86
018,2004,3,235.20
018,2004,4,237.76
018,2005,1,242.60
018,2005,2,248.25
018,2005,3,252.08
018,2005,4,252.79
018,2006,1,252.05
018,2006,2,248.11
018,2006,3,246.00
018,2006,4,246.85
018,2007,1,244.53
018,2007,2,240.24
018,2007,3,236.25
018,2007,4,235.73
018,2008,1,235.42
018,2008,2,228.57
018,2008,3,222.46
018,2008,4,222.55
018,2009,1,222.77
018,2009,2,218.32
018,2009,3,215.15
018,2009,4,216.05
018,2010,1,215.73
018,2010,2,215.08
018,2010,3,216.17
018,2010,4,216.34
018,2011,1,214.27
018,2011,2,211.68
018,2011,3,212.34
018,2011,4,212.96
018,2012,1,211.16
018,2012,2,211.03
018,2012,3,212.75
018,2012,4,213.62
018,2013,1,214.22
018,2013,2,216.27
018,2013,3,222.18
018,2013,4,223.37
018,2014,1,225.83
018,2014,2,229.64
018,2014,3,233.49
018,2014,4,234.50
018,2015,1,236.31
018,2015,2,239.70
018,2015,3,244.88
018,2015,4,246.21
018,2016,1,249.58
018,2016,2,252.18
018,2016,3,255.91
018,2016,4,259.08
018,2017,1,265.10
018,2017,2,271.68
018,2017,3,276.08
018,2017,4,278.52
018,2018,1,279.92
018,2018,2,286.32
018,2018,3,292.84
018,2018,4,296.14
018,2019,1,295.44
019,1995,1,100.00
019,1995,2,101.46
019,1995,3,103.88
019,1995,4,104.06
019,1996,1,106.13
019,1996,2,106.46
019,1996,3,107.13
019,1996,4,109.09
019,1997,1,110.55
019,1997,2,111.61
019,1997,3,113.47
019,1997,4,115.87
019,1998,1,117.13
019,1998,2,119.73
019,1998,3,123.22
019,1998,4,125.14
019,1999,1,127.87
019,1999,2,132.61
019,1999,3,138.79
019,1999,4,142.72
019,2000,1,148.26
019,2000,2,153.74
019,2000,3,159.60
019,2000,4,163.79
019,2001,1,168.01
019,2001,2,172.89
019,2001,3,178.51
019,2001,4,181.75
019,2002,1,186.89
019,2002,2,194.10
019,2002,3,198.75
019,2002,4,203.19
019,2003,1,206.62
019,2003,2,209.82
019,2003,3,213.54
019,2003,4,221.30
019,2004,1,224.60
019,2004,2,229.20
019,2004,3,239.06
019,2004,4,241.74
019,2005,1,247.80
019,2005,2,251.59
019,2005,3,254.73
019,2005,4,254.70
019,2006,1,255.05
019,2006,2,251.29
019,2006,3,251.35
019,2006,4,250.42
019,2007,1,249.39
019,2007,2,243.67
019,2007,3,239.44
019,2007,4,239.56
019,2008,1,239.29
019,2008,2,231.85
019,2008,3,224.99
019,2008,4,225.33
019,2009,1,225.19
019,2009,2,220.05
019,2009,3,216.04
019,2009,4,216.29
019,2010,1,214.82
019,2010,2,213.73
019,2010,3,215.08
019,2010,4,215.68
019,2011,1,212.36
019,2011,2,209.24
019,2011,3,211.36
019,2011,4,212.12
019,2012,1,210.66
019,2012,2,209.59
019,2012,3,210.94
019,2012,4,212.29
019,2013,1,213.60
019,2013,2,217.12
019,2013,3,220.32
019,2013,4,221.21
019,2014,1,224.08
019,2014,2,228.28
019,2014,3,231.56
019,2014,4,232.99
019,2015,1,235.30
019,2015,2,238.00
019,2015,3,243.41
019,2015,4,246.02
019,2016,1,249.01
019,2016,2,252.39
019,2016,3,257.56
019,2016,4,260.08
019,2017,1,264.72
019,2017,2,272.57
019,2017,3,277.46
019,2017,4,281.63
019,2018,1,282.36
019,2018,2,292.35
019,2018,3,299.03
019,2018,4,300.22
019,2019,1,302.87
020,1995,1,100.00
020,1995,2,101.50
020,1995,3,103.04
020,1995,4,103.10
020,1996,1,104.55
020,1996,2,104.79
020,1996,3,105.51
020,1996,4,107.14
020,1997,1,107.66
020,1997,2,109.03
020,1997,3,110.59
020,1997,4,112.35
020,1998,1,113.64
020,1998,2,116.00
020,1998,3,119.12
020,1998,4,121.25
020,1999,1,123.83
020,1999,2,128.34
020,1999,3,133.94
020,1999,4,138.50
020,2000,1,143.85
020,2000,2,148.16
020,2000,3,153.48
020,2000,4,157.27
020,2001,1,161.25
020,2001,2,165.79
020,2001,3,170.76
020,2001,4,174.13
020,2002,1,179.24
020,2002,2,185.62
020,2002,3,190.64
020,2002,4,194.62
020,2003,1,198.39
020,2003,2,201.41
020,2003,3,204.82
020,2003,4,213.70
020,2004,1,215.79
020,2004,2,221.38
020,2004,3,232.52
020,2004,4,236.35
020,2005,1,240.27
020,2005,2,244.85
020,2005,3,248.32
